SHOP_ID	SHOP_NO	SHOP_NAME	CORP_NAME	MOBILE	店铺状态
27726	80003708	世纪丰泰ACA专卖店	北京世纪丰泰科技有限公司	13520634630	营业中
27788	80003738	邯郸派瑞专卖店	邯郸派瑞电器有限公司	15632089718	营业中
27792	80003739	德力西官方旗舰店	杭州德力西集团有限公司	15868145337	营业中
27794	80003741	伊电海尔专卖店	上海伊电电器有限公司	18016281790	营业中
27812	80003750	通运夏普专卖店	北京通运兴业商贸有限公司	18910648119	营业中
27822	80003756	十月天使官方旗舰店	天津惠融鑫锐商贸有限公司	15802266703	营业中
27826	80003758	中邮时代Apple官方授权专卖店	中邮时代电讯科技有限公司	18010021796	营业中
27840	80003765	兴业夏普专卖店	北京通运兴业商贸有限公司	18910648119	营业中
27848	80003769	法兰吉皮具专营店	济南春初经贸有限公司	15953102191	营业中
27856	80003772	立升净水官方旗舰店	海南立昇净水科技实业有限公司	18688730323	营业中
27896	80003776	雅塘国际专营店	广州雅塘国际贸易有限公司	13711493399	营业中
27926	80003791	海鸥表官方旗舰店	北京天时恒生网络股份有限公司	18500970017	营业中
27960	80003810	依波表品牌旗舰店	深圳市依波精品在线电子商务有限公司	13652402002	营业中
27968	80003813	美尼亚维诺卡夫专卖店	中山市美尼亚电器有限公司	15362981085	营业中
28004	80003832	赛维东方电脑专营店	北京赛维东方科技有限公司	13552267056	营业中
28020	80003840	国美摩腾运动专营店	义乌市健易体育用品有限公司	18067616189	营业中
28036	80003849	骏杨明数码专营店	江西骏杨明科技有限公司	15700169663	营业中
28046	80003854	伊吉康旗舰店	深圳市伊吉康科技有限公司	13592777815	营业中
28056	80003859	东普电脑专营店	北京东普盛世科技有限公司	18611589943	营业中
28096	80003861	爱乐购手机专营店	北京爱乐购科技有限公司	13718902912	营业中
28128	80003877	惠联电脑办公专营店	北京惠联友讯商贸有限公司	13439735464	营业中
28144	80003885	爱亲亲旗舰店	汕头市澄海区亲亲玩具有限公司	18665516454	营业中
28148	80003887	东进电器专营店	深圳东进方源贸易有限公司	13927412575	营业中
28160	80003893	尚帝电器专营店	北京尚帝博鑫商贸有限公司	13311583272	营业中
28200	80003913	佰益德车品专营店	北京洛图科技有限公司	13381000192	营业中
28202	80003914	APPLE箱包旗舰店	广东苹果实业有限公司	13430236183	营业中
28206	80003916	袋鼠妈妈旗舰店	广州爱韵生物科技有限公司	13418061728	营业中
28276	80003951	辰时电器专营店	北京辰时可信商贸有限公司	15301317996	营业中
28280	80003953	泰吉电器专营店	重庆泰吉电子有限公司	17300288156	营业中
28286	80003956	世纪美妆专营店	上海亲润化妆品有限公司	18917336973	营业中
28296	80003961	酷拍数码专营店	赤峰爱拍酷拍商贸有限责任公司	13911578937	营业中
28306	80003965	美丽雅旗舰店	四川鸿昌塑胶工业有限公司	13076009702	营业中
28336	80003982	金诚力得专营店	北京金诚力得商贸有限公司	13301173917	营业中
28376	80004002	乐佳善优旗舰店	迪拜尔特控股（北京）有限公司	13811955869	营业中
28408	80004017	鹭岛道尔顿专卖店	厦门道而远商贸有限公司	13015927060	营业中
28422	80004023	浪漫星旗舰店	佛山市顺德区穗喜家具有限公司	13726332943	营业中
28506	80004065	佳恒数码专营店	北京科远恒润科贸有限公司	18600055168	营业中
28510	80004067	爱玛莎旗舰店	上品一家武汉有限公司	13476124094	营业中
28530	80004075	恒永盛影音专营店	北京恒永盛经贸有限公司	18911083366	营业中
28552	80004088	磊富电器专营店	南京磊富商贸有限公司	13770531022	营业中
28558	80004091	爱惠佳联办公专营店	北京爱惠佳联科技有限公司	13501021910	营业中
28560	80004092	万家通电器专营店	北京万家通电讯设备有限公司	18910525383	营业中
28580	80004102	伊莱科五金电气专营店	乐清市伊莱科电气有限公司	18958931717	营业中
28592	80004108	多美吉卫浴旗舰店	潮州市品美贸易有限公司	13727992552	营业中
28640	80004132	赢创电器专营店	赢创（北京）广告有限公司	13699223480	营业中
28724	80004173	神罗电器专营店	邢台神罗商贸有限公司	18511929893	营业中
28774	80004196	京锐鸿盛手机专营店	北京京锐鸿盛商贸有限公司	13241885226	营业中
28786	80004203	八马茶业官方旗舰店	八马茶业股份有限公司	15986840346	营业中
28796	80004208	领衔之光芝宝烟具专营店	北京领衔之光传媒科技有限公司	13910529535	营业中
28806	80004215	中希手机数码专营店	北京中希尔曼商贸有限公司	13552520651	营业中
28828	80004227	长鸿电器专营店	北京盈通瑞祥科技有限公司（厨卫生活）	18510948100	营业中
28848	80004236	宇信缝纫设备专营店	山西宇信缝制机械有限公司	13834684267	营业中
28906	80004261	上海慧扬办公专营店	上海慧扬商贸有限公司	18017069159	营业中
28922	80004268	庆远手机数码专营店	南京富庆远数码科技有限公司	13645185466	营业中
28934	80004277	瑞士军刀古丰专营店	合肥古丰贸易有限公司	13395602295	营业中
28972	80004299	龙视安监控安防旗舰店	东莞市盛鼎电子科技有限公司	13929456855	营业中
28974	80004300	国美黄金旗舰店	多边金宝商业有限公司	15210090349	营业中
29006	80004316	雪龙飞白雪专卖店	北京雪龙飞白雪电器销售有限公司	13466616003	营业中
29014	80004319	夫乔电器专营店	上海夫乔贸易有限公司	18001860600	营业中
29024	80004325	晨升海尔统帅专卖店	上海晨升电器有限公司	13695558827	营业中
29026	80004328	Viborg域堡家居旗舰店	佛山市顺德区域堡精密制品实业有限公司	13549974342	营业中
29050	80004343	金脉久信手机专营店	北京长富久信科技有限公司	13241966543	营业中
29060	80004352	斯蒂薇安穗宝家居专营店	上海斯蒂薇安家居有限公司	13816097831	营业中
29094	80004369	钱皇旗舰店	浙江钱皇网络科技股份有限公司	15157108426	营业中
29112	80004381	丹爵官方旗舰店	广州邦伦贸易有限公司	18026211234	营业中
29154	80004400	敏杨官方家居专营店	上海敏杨商贸有限公司	13761786104	营业中
29218	80004430	安耐驰旗舰店	北京安耐驰新能源科技有限公司	18610100378	营业中
29222	80004432	贝贝卡西旗舰店	江苏百佳斯特汽车制品有限公司	15189181189	营业中
29298	80004470	琴梦电器专营店	深圳市琴梦世纪贸易有限公司	13502817405	营业中
29302	80004472	博鑫电器专营店	北京尚帝博鑫商贸有限公司	13311583272	营业中
29306	80004474	天狼旗舰店	中星合众（北京）科技发展有限责任公司	13501183807	营业中
29324	80004483	鼎兴电脑专营店	北京鼎兴科创商贸有限公司	18210583367	营业中
29338	80004488	安泰路斯轮胎官方旗舰店	珠海安泰路斯轮胎有限公司	13922638299	营业中
29354	80004496	ABB旗舰店	天津冠群工贸有限公司	13001386065	营业中
29384	80004512	好孩子专营店	上海谷米实业有限公司	13761868373	营业中
29396	80004518	粮仓上官方旗舰店	北京粮仓上商贸有限公司	15811398080	营业中
29406	80004522	叠诺变压器旗舰店	上海毅统电子有限公司	13122244118	营业中
29432	80004535	广信嘉业电脑专营店	北京普联智达科技发展有限公司	13683293756	营业中
29434	80004536	神州鸿瑞电脑专营店	北京神州鸿瑞科技有限公司	13811771995	营业中
29444	80004540	美丽狮汽车专营店	江苏美丽狮汽车服务有限公司	18963679998	营业中
29446	80004542	新一网电脑数码专营店	苏州新一网电脑有限公司	13182617497	营业中
29468	80004554	普能达旗舰店	深圳市普能达实业有限公司	18676797613	营业中
29496	80004568	百藤创和数码专营店	北京百藤创和商贸有限公司	15811319455	营业中
29510	80004575	米上联合利华净水器专营店	北京米上家居有限公司	18210518767	营业中
29564	80004601	中国电信官方旗舰店	中国电信股份有限公司电子渠道运营中心	13301163551	营业中
29578	80004608	微购数码专营店	北京锐意微购科技有限公司（数码）	18610060026	营业中
29580	80004609	先知官方旗舰店	深圳市欣和电子有限公司	13632863682	营业中
29594	80004616	张裕官方旗舰店	烟台张裕葡萄酿酒销售有限公司电子商务分公司	13345158186	营业中
29604	80004624	耐嘛旗舰店	天津市克兰佰瑞自行车股份有限公司	18649003229	营业中
29584	80004637	申锋服饰专营店	上海申锋实业发展有限公司	18916590428	营业中
29638	80004638	A字铺生活用品超市专营店	北京市恒旭伟业商贸有限公司	13671377277	营业中
29644	80004643	创维电视官方旗舰店	深圳创维-RGB电子有限公司	18664321715	营业中
29672	80004654	美丽居旗舰店	深圳市美丽居贸易有限公司	13411860929	营业中
29702	80004669	人和车品旗舰店	北京人和众达汽车用品销售有限责任公司	17090831601	营业中
29714	80004675	DOM手表旗舰店	广州市鼎强贸易有限公司	13711400753	营业中
29730	80004684	高恩家居旗舰店	佛山市高恩科技有限公司	13288388388	营业中
29776	80004689	惠尔顿旗舰店	宁波贝舒盾婴童用品有限公司	13454766981	营业中
29794	80004698	长弓食品专营店	上海长弓电子商务有限公司	13916014222	营业中
29858	80004730	皇姿卫浴旗舰店	温州市皇姿电子商务有限公司	13353301393	营业中
29878	80004740	韩束旗舰店	江苏苏雪达电子商务有限公司	18114477264	营业中
29896	80004750	完达山官方旗舰店	黑龙江省完达山乳业股份有限公司	13766873007	营业中
29978	80004793	挑剔环保电器专营店	北京创世鸿锦科技发展有限公司	13366563640	营业中
30014	80004811	兰昌苏捷酒水专营店	徐州壹五壹十生物科技有限公司	13815300017	营业中
30028	80004818	汉王新数码专营店	天津市汉王新技术发展有限公司	13752789603	营业中
30036	80004822	格力白书专卖店	北京市白书信息咨询服务有限公司	13901329680	营业中
30042	80004823	凯仕乐官方旗舰店	广东凯仕乐科技发展有限公司	18028136311	营业中
30058	80004834	DSJIEZOU官方旗舰店	深圳市都市节奏皮具有限公司	13646867871	营业中
30090	80004848	思骏内衣专营店	中山市思骏贸易有限公司	18925334023	营业中
30142	80004871	传世美钰珠宝旗舰店	武汉传世美玉商贸有限公司	15997938885	营业中
30152	80004876	青帆飞利浦专卖店	北京青帆辰星科技发展有限公司	13501174058	营业中
30180	80004890	广元盛专营店	福安市广元盛电子有限公司	18959367825	营业中
30194	80004895	久久三星专卖店	北京久久顺发科技发展有限公司	13370115682	营业中
30208	80004904	乐怡医疗专营店	陕西乐怡医疗科技有限公司	13709188820	营业中
30224	80004912	思巧家具旗舰店	广州思巧贸易有限公司	13802409110	营业中
30254	80004928	龙问茶叶专营店	昆明龙问商贸有限公司	13888200942	营业中
30290	80004951	荣拓电器专营店	青岛荣拓贸易有限公司	18561928362	营业中
30320	80004960	讯达手机专营店	北京科锋讯达商贸有限公司	18311203588	营业中
30330	80004965	居康旗舰店	丞赞智能科技（上海）有限公司	15000659181	营业中
30378	80004988	中瑞海尔统帅专卖店	北京名途志远电子商务有限公司	15311640823	营业中
30514	80005031	科创数码专营店	北京鼎兴科创商贸有限公司	13501246332	营业中
30522	80005035	金圆嫣然美妆专营店	北京金圆轩诚商贸有限公司	13264221191	营业中
30528	80005037	向阳发电器专营店	深圳市万盛达电器有限公司（大家电）	13689586766	营业中
30600	80005074	永新合力手机专营店	北京永新合力科技有限公司	13311023678	营业中
30620	80005079	鑫拓发电脑专营店	武汉鑫拓发商贸有限公司	13871110374	营业中
30628	80005082	明鑫通达电脑专营店	北京明鑫拓展数码科技有限公司	13167573066	营业中
30632	80005085	博特配件专营店	深圳博特贸易有限公司	17076928001	营业中
30650	80005094	峰銮电脑数码专营店	北京峰銮科技发展有限公司	18050000889	营业中
30668	80005103	联鑫盛派克办公专卖店	北京联鑫盛商贸有限公司	13611142251	营业中
30674	80005106	精工SEIKO钟旗舰店	广州志攀贸易有限公司	13632256200	营业中
30698	80005118	联腾电器专营店	北京联腾电器有限公司	13910533685	营业中
30706	80005122	飞佳佳旗舰店	福州飞佳佳服饰有限公司	15659037723	营业中
30740	80005131	派克礼品官方旗舰店	北京联鑫盛商贸有限公司	13911715432	营业中
30814	80005144	优佳奢品专营店	广州市鸿秀时贸易有限公司	17098905298	营业中
30816	80005145	晶丽莱家纺旗舰店	南通云梦泽贸易有限公司	18015926862	营业中
30820	80005147	新东海尔统帅专卖店	上海晨升电器有限公司	18964828958	营业中
30854	80005148	青帆辰星电脑专营店	北京青帆辰星科技发展有限公司	13501174058	营业中
30906	80005157	科海格力专卖店	陕西科海电气有限公司	15891499392	营业中
30912	80005160	海迅海尔专卖店	广州市海迅制冷设备有限公司	13434190099	营业中
30942	80005176	博酒汇旗舰店	上海博酒汇电子商务有限公司	13701621617	营业中
30964	80005187	中易汇专营店	北京人人余商贸有限公司	15947622989	营业中
30976	80005193	瑞士军刀SWISSGEAR旗舰店	泰安市华迅商贸有限公司	18129236993	营业中
30988	80005199	迈思德车载数码专营店	深圳迈思德科技有限公司	13528884669	营业中
31042	80005223	中柏电脑专营店	深圳市中柏电脑技术有限公司	13760109573	营业中
31094	80005248	祐晖户外专营店	石狮市祐晖服饰有限公司	15980094561	营业中
31100	80005249	华美电器官方旗舰店	浙江华美电器制造有限公司	18506488281	营业中
31130	80005266	淘瓷缘运动户外专营店	景德镇淘瓷缘陶瓷文化有限公司	13879878291	营业中
31174	80005268	索佳数码专营店	北京索佳商贸有限公司	13911578937	营业中
31194	80005281	阿门手机专营店	广州阿门商贸有限公司	13751142275	营业中
31212	80005289	创意礼品坊旗舰店	上海惠渠商贸有限公司	13916338609	营业中
31296	80005332	西蒙官方旗舰店	北京慧诚智拓商贸有限公司	13269012191	营业中
31298	80005333	太阳雨集团官方旗舰店	太阳雨节能电器有限公司	13812341721	营业中
31310	80005340	英勇欧井专卖店	杭州英勇电子商务有限公司	18768468908	营业中
31408	80005392	谋福劳保五金用品专营店	南京谋福贸易有限公司	13951758279	营业中
31442	80005409	锐友旗舰店	潮州市潮安区精锐贸易有限公司	18307687775	营业中
31460	80005418	宜趣奥力专卖店	嵊州宜趣电子商务有限公司	18857561884	营业中
31500	80005437	苏泊尔鸿博厨具专营店	北京鸿博伟业商贸有限公司	15010897185	营业中
31506	80005439	统一电器旗舰店	上海永学电器有限公司	13916803497	营业中
31518	80005447	SIBOEN 斯博恩官方旗舰店	深圳市霆派贸易有限公司	13610204831	营业中
31556	80005464	澜盛飞利浦专卖店	北京澜盛时代科贸有限公司	18600472365	营业中
31590	80005479	金肯官方旗舰店	深圳市金肯厨具设备有限公司	18938976366	营业中
31634	80005500	零点体育专营店	武汉卡诺曼贸易有限公司	18965896000	营业中
31662	80005514	华峰时代手机专营店	深圳市华峰时代电子有限公司	18666668554	营业中
31656	80005515	昌捷运动品牌专营店	莆田市荔城区昌捷贸易有限公司	13515932065	营业中
31728	80005546	瑞喜堂健康专营店	上海瑞喜堂生物科技有限公司	18516142308	营业中
31724	80005547	斯超威电器专营店	深圳市斯超威实业有限公司	15874749947	营业中
31810	80005577	欧立电器旗舰店	安徽欧力电器有限公司	15375396562	营业中
31874	80005611	万爱电器专卖店	宁波市万爱电器有限公司	13486668884	营业中
31878	80005613	正蓝电脑办公专营店	青岛正蓝电子科技有限公司	13969695980	营业中
31888	80005616	标点创投电脑专营店	武汉标点创投科技有限公司	15307159490	营业中
31882	80005618	嘉合永兴电脑专营店	北京嘉合永兴商贸有限公司（电脑3）	15872811919	营业中
31886	80005619	嘉和电脑专营店	北京嘉和众联科技有限公司	13811266113	营业中
31910	80005631	弘洋格力专卖店	广州市弘洋电器有限公司	13924228366	营业中
31928	80005639	格林贝尔母婴专营店	苏州格林贝尔商贸有限公司	18651109317	营业中
31934	80005640	海尔集团官方旗舰店	海尔集团电子商务有限公司	13385326388	营业中
31952	80005649	施耐德电气官方旗舰店	恒基中富（北京）智能科技有限公司	13810419890	营业中
32014	80005682	中国邮政食品专营店	东莞市东邮贸易有限公司	13712871739	营业中
32046	80005698	嘉之华外设专营店	盐城市嘉之华商贸有限公司	13365186590	营业中
32048	80005699	名扬网络设备专营店	北京名扬佳信科技有限公司	13146848683	营业中
32058	80005704	上菱官方旗舰店	上海双鹿上菱企业集团有限公司	13816682531	营业中
32072	80005712	路旅车品旗舰店	深圳言午贸易有限公司	18002274464	营业中
32106	80005729	智慧城数码专营店	中山智慧城电子科技有限公司	18933304199	营业中
32140	80005743	乐淘运动专营店	深圳市万昇贸易有限公司	15759356433	营业中
32146	80005751	百通嘉业数码专营店	北京百通嘉业贸易有限公司	13681395944	营业中
32230	80005793	自然堂CHANDO专营店	蒙城县诚鑫化妆品销售有限公司	18056831633	营业中
32234	80005795	汇通生活电器专营店	北京盈通瑞祥科技有限公司（厨卫生活）	18510948100	营业中
32248	80005803	明诚领讯数码专营店	北京明诚君越科技有限公司(数码）	13716257884	营业中
32252	80005805	辉煌苏泊尔电器专卖店	北京意志辉煌商贸有限公司	18911770280	营业中
32298	80005821	帝隆酒业专营店	广州帝隆贸易有限公司	13822263399	营业中
32296	80005823	润樟鲜花旗舰店	昆明润樟鲜花有限公司	15887174501	营业中
32332	80005839	启贤盛世情趣用品专营店	北京启贤盛世商贸有限公司	13910327574	营业中
32358	80005852	之升海尔专卖店	上海之升商贸有限公司	18802173111	营业中
32402	80005876	志成远利通讯专营店	北京志成远利科技有限公司	13718525333	营业中
32396	80005886	囍人坊旗舰店	南通腾科纺织品有限公司	13809080540	营业中
32440	80005894	毕梵运动户外专营店	福安市毕梵电子有限公司	18060369260	营业中
32496	80005923	悦众家具专营店	佛山市悦众家具有限公司	18029264670	营业中
32564	80005956	卡兰旗舰店	广州楚蓝家具有限公司	15018791927	营业中
32570	80005959	神彩官方旗舰店	北京神彩泛亚科技有限公司	15201547095	营业中
32584	80005967	南部壹方手机专营店	广州市方壹电子商务有限公司	13554739797	营业中
32670	80006010	欧琳厨卫旗舰店	北京致远博胜商贸有限公司	15210357320	营业中
32678	80006014	北京冠群驰骋办公专营店	北京冠群驰骋科技有限公司	13911227045	营业中
32780	80006063	万达运动专营店	厦门瑞特尔贸易有限公司	18516310300	营业中
32806	80006076	鸿运楚延汽车用品专营店	北京鸿运有道商贸有限公司	13651363965	营业中
32844	80006095	镓豪车品专营店	天台镓豪商贸有限公司	18667667673	营业中
32864	80006105	GOME酒窖官方旗舰店	北京国美国际酒业贸易有限公司	13911571803	营业中
32870	80006108	朗尼手表专营店	广州市华而固装饰材料有限公司	18588678883	营业中
32916	80006131	茵珠丽服饰旗舰店	北京魅尔环球商贸有限公司	13910614579	营业中
32944	80006145	辉宏时代网络设备专营店	北京辉宏时代数码网络科技有限公司	13693642261	营业中
32950	80006148	铭泽净水专卖店	铭泽净淼环保科技（北京）有限公司	13146530963	营业中
32954	80006150	鸿瑞飞利浦专卖店	北京神州鸿瑞科技有限公司	13811771995	营业中
32964	80006155	花花公子VIP瑞曼迪专卖店	盐城瑞曼迪电子商务有限公司	13962357906	营业中
32986	80006166	德化瓷艺（中国龙瓷）旗舰店	德化恒忆陶瓷艺术股份有限公司	18965521750	营业中
33068	80006207	上海伟仪电脑专营店	上海伟仪数码科技有限公司	13816982655	营业中
33100	80006214	博宇海尔专卖店	北京盛华博宇商贸有限公司	15313627802	营业中
33102	80006215	Frilec旗舰店	上海德麦特电器有限公司	18017029845	营业中
33108	80006218	达城尚朋堂专卖店	深圳市达城商贸有限公司	13760419267	营业中
33156	80006242	万昂男装专营店	杭州万昂贸易有限公司	13216706336	营业中
33162	80006245	安答电脑专营店	广州安答信息科技有限公司	18688884500	营业中
33182	80006253	伟凡华硕电脑专卖店	北京超凡基业科技有限公司	17310560280	营业中
33206	80006265	惠威音响旗舰店	珠海惠威科技有限公司	13798985575	营业中
33230	80006276	振兴苏泊尔电器专卖店	北京嘉美祥和商贸有限公司（厨卫生活）	15910381287	营业中
33314	80006318	苏泊尔厨具专卖店	北京佳美优商贸有限公司	15340071153	营业中
33324	80006323	永盛电脑专营店	北京天地永盛科技有限公司	15300171184	营业中
33374	80006347	雅乐购影音专营店	广州雅乐购信息科技有限公司	15014245281	营业中
33418	80006367	彩虹旗舰店	北京寰宇鑫跃商贸有限公司	13701366790	营业中
33424	80006370	香雪海官方旗舰店	河南香雪海家电科技有限公司	15617010316	营业中
33430	80006373	幻马名表专营店	无锡幻马贸易有限公司	18961718715	营业中
33456	80006386	成卓乐视tv专卖店	北京成卓基业科技发展有限公司	13070126456	营业中
33470	80006393	车工官方旗舰店	北京车工汽车配件有限公司	15910764213	营业中
33480	80006398	磐鼎官方旗舰店	深圳磐达电子科技有限公司	13530080020	营业中
33404	80006404	汉达威五金机电专营店	宁波汉达威机电科技有限公司	13757488298	营业中
33492	80006406	茅台官方旗舰店	贵州茅台集团电子商务股份有限公司	18208469939	营业中
33514	80006417	海德航优品专营店	北京海德行商贸有限公司	15911186338	营业中
33534	80006422	华帝卫浴旗舰店	广州市华帝厨卫有限公司	13631765170	营业中
33552	80006432	WEILN瑞祥嘉业母婴用品专营店	北京瑞祥嘉业科技有限公司	13811418889	营业中
33554	80006433	初林家具旗舰店	山东蓝林商贸有限公司	15166082803	营业中
33556	80006434	彩阳旗舰店	贵州彩阳电子商务有限公司	13312341110	营业中
33570	80006441	永兴电脑专营店	北京嘉合永兴商贸有限公司	13522794755	营业中
33620	80006462	优乐厨房家居专营店	北京鑫优乐商贸有限公司	18612187041	营业中
33646	80006478	Britax儿童座椅近强专营店	近强实业（上海）有限公司	13917708308	营业中
33654	80006484	惠滋堂旗舰店	广州惠滋堂生物科技有限公司	18613191208	营业中
56528	80006529	智盈电器专营店	北京易诺慧佳科技发展有限公司（厨卫生活）	18901166198	营业中
56554	80006542	东芝电视旗舰店	惠州酷友网络科技有限公司	13531718546	营业中
83540	80006553	卡贝官方旗舰店	卡贝科技股份有限公司	13719708354	营业中
83564	80006563	佳钦瑞祥电脑专营店	北京佳钦瑞祥科技有限公司	15011128733	营业中
111458	80006567	惜香缘食品专营店	蕲春县惜香缘贸易有限公司	18086019560	营业中
14782678	80010869	花花公子内衣旗舰店	徐州露莱丝商贸有限公司	13003508686	营业中
14802670	80010876	旭东宏日生活用品专营店	北京旭东宏日科贸有限公司	18701535083	营业中
14863370	80010888	万源电器专营店	北京万源旭业商贸有限责任公司	18001308011	营业中
14863424	80010892	荣盛运动专营店	厦门捷莱资贸易有限公司	15317891238	营业中
14863428	80010895	永华YHF净化器专卖店	山东永华净化科技有限公司	13165330653	营业中
14863432	80010897	鑫盟华硕电脑专卖店	北京鑫盟伟业科技有限公司	15101012799	营业中
14863476	80010899	怡和购熙怡佳食品专营店	北京怡和通科贸有限公司	13681261107	营业中
14874508	80010901	领舰商贸运动专营店	上海领舰商贸有限公司	13918444057	营业中
14908558	80010911	凌云汽车用品专营店	绍兴市上虞凌云贸易有限公司	13505856654	营业中
14933908	80010920	大午食品专营店	河北大午农牧集团食品有限公司	15033755533	营业中
14964284	80010928	永利通讯专营店	深圳市永利通讯设备有限公司	13505012430	营业中
14964304	80010930	丽得姿旗舰店	北京丽妍美洁商贸有限公司	13621268675	营业中
14964306	80010931	艺帝数码专营店	上海艺帝数码科技有限公司	15921328238	营业中
14964308	80010932	博远泰打印机专营店	北京博远泰科技有限公司	13911305908	营业中
14994346	80010936	安淇尔官方旗舰店	杭州安淇尔制冷设备有限公司	15867154131	营业中
14994390	80010938	urok旗舰店	泉州伟梦鞋业有限公司	18359820887	营业中
15076114	80010944	众诚鑫亚电器专营店	北京众诚鑫亚科技发展有限公司	17600702590	营业中
15076116	80010945	索尼电视旗舰店	杭州基尼实业有限公司	13588783190	营业中
15076236	80010946	金字號旗舰店	东贸电子（上海）有限公司	15221461283	营业中
15103396	80010949	德国樱舒旗舰店	广州樱舒母婴用品有限公司	15920116129	营业中
15103808	80010954	幽之藤家具旗舰店	佛山市名腾家居制品有限公司	13378485112	营业中
15242718	80010972	圣肯尼官方旗舰店	佛山市欧尔顿家具有限公司	13724614896	营业中
15242740	80010974	Dettol滴露旗舰店	上海燕会实业有限公司（美妆个护）	13901892030	营业中
15242818	80010975	台大喜数码专营店	广州台大喜商贸有限公司（电脑）	18922291182	营业中
15297974	80010978	喜德盛官方旗舰店	深圳市喜德盛自行车有限公司	15712010600	营业中
15298118	80010982	茹蓝情趣专营店	茹蓝（厦门）信息科技有限公司	13306025703	营业中
15298202	80010991	恒安母婴专营店	云南心相印电子商务有限公司	13566666802	营业中
15539694	80010993	智婴贝母婴专营店	湖北智婴贝商贸有限公司	15387228222	营业中
15539704	80010994	景器电器专营店	上海景器实业有限公司	18049878862	营业中
15539794	80010995	伊维雅旗舰店	中山市惠而发电子商务有限公司	15362938495	营业中
15539804	80010996	途雅官方旗舰店	广州世纪伟页发展有限公司	13808868649	营业中
15539814	80010997	A.O.史密斯官方旗舰店	艾欧史密斯（中国）热水器有限公司	15651865717	营业中
15629270	80011015	帅康官方旗舰店	浙江帅康营销有限公司(厨卫电器)	15267870937	营业中
15629380	80011025	腾英家电专营店	南通腾英贸易有限公司	13773838838	营业中
15629382	80011026	奥阳万家乐壁挂炉专卖店	榆林市奥阳商贸有限公司	13772388780	营业中
15761920	80011029	谦华户外专营店	义乌市谦华电子商务有限公司	18867195684	营业中
15761966	80011031	美的厨房电器旗舰店	北京合美永顺电子商务有限公司	13718785115	营业中
15816908	80011037	华帝官方旗舰店	华帝股份有限公司	13425553797	营业中
15817008	80011039	斯珂特三星专卖店	北京斯珂特商贸有限公司	13911058283	营业中
15817010	80011040	贝思客旗舰店	上海手乐电子商务股份有限公司（食品）	13601816132	营业中
15817380	80011049	奢派旗舰店	南通博鸿纺织品有限公司	13958932095	营业中
15817382	80011050	小小冲电器专营店	成都小小冲电子商务有限公司（厨卫生活）	15801125205	营业中
15817392	80011051	荣飞官方旗舰店	佛山市顺德区冠狐商贸有限公司(厨卫大电)	18676516060	营业中
15870468	80011052	万和旗舰店	北京昌运通商贸有限公司（厨卫大电）	13521399900	营业中
15870508	80011054	北京桦泰圣鹰手机专营店	北京桦泰圣鹰商贸有限公司	13811928881	营业中
15870536	80011055	富安成海尔统帅专卖店	北京富安成电器商贸有限公司	13520363697	营业中
15870714	80011062	凯格斯康宝专卖店	佛山市顺德区凯格斯贸易有限公司	13538118119	营业中
15976244	80011074	七杯水官方旗舰店	深圳市七杯水科技有限公司	13302972090	营业中
15976248	80011077	千寻格力专卖店	武汉千寻旗舰网络技术有限公司	13545295021	营业中
15976288	80011079	卡郎琪官方旗舰店	石狮市琪域电子商务有限公司	15159779811	营业中
15976474	80011082	雷士官方旗舰店	芜湖雷士照明电子商务有限公司	18916881246	营业中
15976516	80011083	菩元堂滋补养生专营店	安徽菩元生物科技有限公司	18956899590	营业中
16128218	80011090	紫茉莉旗舰店	佛山市顺德区紫茉莉家具有限公司	13670949190	营业中
16128264	80011093	米诺亚(minoya)官方旗舰店	东莞承邑电器科技有限公司	15377773451	营业中
16195622	80011096	尼奥动力旗舰店	宁波市鄞州区明岩工具有限公司	15990582280	营业中
16195702	80011098	茂烨旗舰店	海宁市蒂卿商贸有限公司	13567306066	营业中
16195878	80011102	泰琪数码专营店	北京泰琪恒业数码科技有限公司	13810645538	营业中
16195880	80011103	华诚鸿泰数码专营店	武汉华诚鸿泰商贸有限公司	13720365349	营业中
16280104	80011105	嘉扬奢品专营店	广州博清凡贸易有限公司	15918446725	营业中
16571468	80011114	卡迪亚顿专营店	哈尔滨奇利美经贸有限公司	13313661769	营业中
16956952	80011117	中国农垦官方旗舰店	北京亿海冠群科技有限公司	18310966193	营业中
16956954	80011118	中邮收藏旗舰店	北京光辉岁月文化发展有限公司	13681259588	营业中
16957000	80011124	尚品奢品专营店	广州博清凡贸易有限公司（箱包）	13650867220	营业中
16957248	80011131	鼎力顺达电脑专营店	北京鼎力盛天商贸有限公司	13691411406	营业中
17061360	80011136	龙腾浩瀚网络专营店	北京龙腾浩瀚网络科技发展有限责任公司	18911981243	营业中
17061364	80011138	相逢户外专营店	武汉泉石户外用品有限公司	17002756656	营业中
17061514	80011141	欧普照明中联森泰旗舰店	北京中联森泰电力设备技术有限公司	15810282298	营业中
17157388	80011150	所想汽车用品专营店	河北十全贸易有限公司	17092232266	营业中
17157500	80011154	华简旗舰店	深圳市禅韵网络贸易有限公司（家装）	18607530737	营业中
17061808	80011155	健喆运动商城专营店	扬州市健喆商贸有限公司	18652779986	营业中
